permit id,address,description,category,value,issue date,location
6267519,9528 27TH AVE NE,"Contruct new SFR with attached garage, per plan",SINGLE FAMILY / DUPLEX,235290,2011-03-15 00:00:00,"{'latitude': '47.69825899', 'longitude': '-122.29852939', 'needs_recoding': False}"
6241186,1541 18TH AVE S,"Establish use and construct five unit townhouse, per plan.",MULTIFAMILY,746652,2011-03-15 00:00:00,"{'latitude': '47.58883022', 'longitude': '-122.30991736', 'needs_recoding': False}"
6269054,2452 3RD AVE W,"Establish & Construct new single family dwelling with attached garage and deck,  per plan",SINGLE FAMILY / DUPLEX,277396,2011-03-16 00:00:00,"{'latitude': '47.64115503', 'longitude': '-122.36060679', 'needs_recoding': False}"
6259358,11030 36TH AVE NE,Establish use as and construct new single family residence with attached garage per plan.,SINGLE FAMILY / DUPLEX,302770,2011-03-18 00:00:00,"{'latitude': '47.70932033', 'longitude': '-122.28916533', 'needs_recoding': False}"
6269041,6905 37TH AVE S,"Establish use as and construct new single family residence, per plan.",SINGLE FAMILY / DUPLEX,247967,2011-03-21 00:00:00,"{'latitude': '47.54024513', 'longitude': '-122.28663235', 'needs_recoding': False}"
6269040,6901 37TH AVE S,"Establish use and construct new single family residence, per plan.",SINGLE FAMILY / DUPLEX,250649,2011-03-21 00:00:00,"{'latitude': '47.54040766', 'longitude': '-122.28646002', 'needs_recoding': False}"
6259529,6121 24TH AVE NE,"Establish use as single family dwelling and construct one single family residence with attached garage, per plans.",SINGLE FAMILY / DUPLEX,355800,2011-03-21 00:00:00,"{'latitude': '47.67356811', 'longitude': '-122.30208374', 'needs_recoding': False}"
6181841,1222 E MADISON ST,Construction of a new mixed-use building (residental and retail) and occupy per plan (phase project).,MULTIFAMILY,10402661,2011-03-21 00:00:00,"{'latitude': '47.61338199', 'longitude': '-122.3159478', 'needs_recoding': False}"
6264610,2150 32ND AVE W,"Establish use and construct a new single family dwelling with attached garage and occupy, per plan",SINGLE FAMILY / DUPLEX,318079,2011-03-22 00:00:00,"{'latitude': '47.63827905', 'longitude': '-122.39789726', 'needs_recoding': False}"
6269868,3724 MAGNOLIA BLVD W,"Remove existing single family structure from the 1st floor diaphragm, rebuild the 1st floor with minor additional bumpouts, construct new 2nd floor with basement alterations, all per plans.",SINGLE FAMILY / DUPLEX,700000,2011-03-25 00:00:00,"{'latitude': '47.65377201', 'longitude': '-122.41182006', 'needs_recoding': False}"
6268011,3941 SW KENYON ST,"Construct new Single Family Residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,293233,2011-03-25 00:00:00,"{'latitude': '47.53192332', 'longitude': '-122.38382924', 'needs_recoding': False}"
6150657,7918 9TH AVE SW,"Construct east duplex structure per plan. (Establish use as 2 residential units, construct one duplex per plans, and convert one triplex to duplex. Review and processing for 2 APs done under 6150657)reestablished and revised under 6238841",SINGLE FAMILY / DUPLEX,317152,2011-03-25 00:00:00,"{'latitude': '47.53130809', 'longitude': '-122.34625557', 'needs_recoding': False}"
6153816,2623 WARREN AVE N,LTR SENT 7/1/2010 Establish and construct single family dwelling w/attached garage and Shoring per plan.,SINGLE FAMILY / DUPLEX,417842,2011-03-28 00:00:00,"{'latitude': '47.64399347', 'longitude': '-122.35490399', 'needs_recoding': False}"
6153718,2621 WARREN AVE N,LTR SENT 7/1/2010 Establish use as and construct new single family residence with attached garage per plan.,SINGLE FAMILY / DUPLEX,417842,2011-03-28 00:00:00,"{'latitude': '47.64391986', 'longitude': '-122.35490666', 'needs_recoding': False}"
6258537,10301 MARY AVE NW,"Establish use and construct new single family residence with detached garage on vacant lot, per plan.",SINGLE FAMILY / DUPLEX,263214,2011-03-29 00:00:00,"{'latitude': '47.70345615', 'longitude': '-122.37584831', 'needs_recoding': False}"
6270539,8917 12TH AVE NE,Establish Use & Construct new single family dwelling with attached garage per plan.  Project includes removal of existing detached garage.,SINGLE FAMILY / DUPLEX,247970,2011-03-31 00:00:00,"{'latitude': '47.69349222', 'longitude': '-122.3153726', 'needs_recoding': False}"
6266075,5524 ASHWORTH AVE N,"Establish use and construct new single family residence, with basement garage, per plan.",SINGLE FAMILY / DUPLEX,355923,2011-03-31 00:00:00,"{'latitude': '47.66947321', 'longitude': '-122.33875812', 'needs_recoding': False}"
6249962,413 11TH AVE,"Establish use and construct new boarding house and occupy, per plan. Project #6304013 revision to add a concrete walkway in sideyard and change landscaping.",MULTIFAMILY,1627962,2011-04-01 00:00:00,"{'latitude': '47.60567254', 'longitude': '-122.31842317', 'needs_recoding': False}"
6260524,9702 14TH AVE NW,"Establish use as and construct new single family residence, per plans.",SINGLE FAMILY / DUPLEX,384539,2011-04-04 00:00:00,"{'latitude': '47.70038579', 'longitude': '-122.37383927', 'needs_recoding': False}"
6223329,8601 DELRIDGE WAY SW,Establish use and construct new 5-unit townhouse structure with surface parking spaces on vacant land per plan.,MULTIFAMILY,702041,2011-04-05 00:00:00,"{'latitude': '47.52635571', 'longitude': '-122.3607855', 'needs_recoding': False}"
6263829,2301 W NEWTON ST,"Construct residential apartment building with common garage & occupy, per plan.",MULTIFAMILY,3057700,2011-04-06 00:00:00,"{'latitude': '47.63683548', 'longitude': '-122.38659307', 'needs_recoding': False}"
6265812,3809 EVANSTON AVE N,Establish use as multifamily structure and construct (1) two family dwelling with attached garage(Establish use as multi family structures and (2) two family dwellings with attached garages/review and process for 2 AP's under 6262350.,SINGLE FAMILY / DUPLEX,332987,2011-04-06 00:00:00,"{'latitude': '47.65300533', 'longitude': '-122.35151889', 'needs_recoding': False}"
6262350,3807 EVANSTON AVE N,Establish use as multifamily structure and construct (1) two-family dwelling with attached garage (Establish use as multi family structures and (2) two family dwellings with attached garages/review and process for 2 AP's under 6262350),SINGLE FAMILY / DUPLEX,360065,2011-04-06 00:00:00,"{'latitude': '47.65300727', 'longitude': '-122.35176042', 'needs_recoding': False}"
6265126,512 27TH AVE,"Construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,190916,2011-04-07 00:00:00,"{'latitude': '47.60663026', 'longitude': '-122.29742237', 'needs_recoding': False}"
6264598,2206 32ND AVE W,"Establish use and construct a new single family dwelling with attached garage and occupy, per plan",SINGLE FAMILY / DUPLEX,324440,2011-04-08 00:00:00,"{'latitude': '47.63856675', 'longitude': '-122.39809258', 'needs_recoding': False}"
6270932,5712 KEYSTONE PL N,Establish use as single family residence and construct one family dwelling per plans.,SINGLE FAMILY / DUPLEX,441091,2011-04-11 00:00:00,"{'latitude': '47.67096693', 'longitude': '-122.33419633', 'needs_recoding': False}"
6260437,1610 N 40TH ST,"Establish and construct one single family dwelling with attached garage, per plan.",SINGLE FAMILY / DUPLEX,286313,2011-04-11 00:00:00,"{'latitude': '47.65581838', 'longitude': '-122.33798671', 'needs_recoding': False}"
6271034,5950 CALIFORNIA AVE SW,"Construct and establish use as a three unit townhouse with surface parking behind existing duplex, per plan.",SINGLE FAMILY / DUPLEX,355180,2011-04-13 00:00:00,"{'latitude': '47.54890428', 'longitude': '-122.38657145', 'needs_recoding': False}"
6247419,3208 44TH AVE W,"Construct and establish use as a single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,303027,2011-04-13 00:00:00,"{'latitude': '47.64894805', 'longitude': '-122.41269154', 'needs_recoding': False}"
6279174,1808 18TH AVE,"CLOSED AS INCOMPLETE - EXPIRED PERMIT. Construct ecology block and segemented block walls on adjacent property.  Review and processing under A/P # 6265884 (Establish use and construct single family residence with attached garage, per plan).",SINGLE FAMILY / DUPLEX,1000,2011-04-15 00:00:00,"{'latitude': '47.61796905', 'longitude': '-122.30848766', 'needs_recoding': False}"
6265884,1820 E HOWELL ST,"Establish use and construct single family residence with attached garage, per plan.PR 9/2/2011 Project # 6292922 Revision to foundation and framing",SINGLE FAMILY / DUPLEX,160719,2011-04-15 00:00:00,"{'latitude': '47.61772878', 'longitude': '-122.30803715', 'needs_recoding': False}"
6271739,3118 8TH AVE W,Establish use as single family residence and construct one family dwelling on existing foundation per plan.,SINGLE FAMILY / DUPLEX,388280,2011-04-18 00:00:00,"{'latitude': '47.64807776', 'longitude': '-122.36791759', 'needs_recoding': False}"
6269036,6743 37TH AVE S,"Construct new SFR with attached garage, all per plan.",SINGLE FAMILY / DUPLEX,254805,2011-04-18 00:00:00,"{'latitude': '47.54141639', 'longitude': '-122.28690927', 'needs_recoding': False}"
6269021,6731 37TH AVE S,Construct new single family dwelling with attached garage per plans.,SINGLE FAMILY / DUPLEX,254805,2011-04-18 00:00:00,"{'latitude': '47.54168728', 'longitude': '-122.28692028', 'needs_recoding': False}"
6269037,6767 37TH AVE S,Construct new single family dwelling with attached garage per plans.,SINGLE FAMILY / DUPLEX,254805,2011-04-18 00:00:00,"{'latitude': '47.54093916', 'longitude': '-122.28691026', 'needs_recoding': False}"
6252928,3633 CORLISS AVE N,"Establish use and construct single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,485579,2011-04-19 00:00:00,"{'latitude': '47.65149699', 'longitude': '-122.33176906', 'needs_recoding': False}"
6271829,612 NW 60TH ST,Establish use as and construct single family residence  per plan.,SINGLE FAMILY / DUPLEX,210726,2011-04-22 00:00:00,"{'latitude': '47.67252192', 'longitude': '-122.36462102', 'needs_recoding': False}"
6268407,2771 59TH AVE SW,Construct and establish use as single family residence with attached garage per plan. (Construct and establish use as four single family residence with attached garage/Review & process for 4 AP's under #6268407),MULTIFAMILY,210215,2011-04-25 00:00:00,"{'latitude': '47.57794006', 'longitude': '-122.4083467', 'needs_recoding': False}"
6272791,5910 SW STEVENS ST,Construct and establish use as single family residence with attached garage/Review & process for 4 AP's under #6268407,MULTIFAMILY,212919,2011-04-25 00:00:00,"{'latitude': '47.57794275', 'longitude': '-122.40858506', 'needs_recoding': False}"
6272790,5912 SW STEVENS ST,Construct and establish use as single family residence with attached garage/Review & process for 4 AP's under #6268407,MULTIFAMILY,210215,2011-04-25 00:00:00,"{'latitude': '47.57785681', 'longitude': '-122.40860357', 'needs_recoding': False}"
6272792,2775 59TH AVE SW,Construct and establish use as single family residence with attached garage/Review & process for 4 AP's under #6268407,MULTIFAMILY,209372,2011-04-25 00:00:00,"{'latitude': '47.57783533', 'longitude': '-122.40834965', 'needs_recoding': False}"
6262426,2606 E JOHN ST,"CLOSED AS INCOMPLETE - EXPIRED PERMIT. Construct one duplex building, leaving the existing single family dwelling; remove existing deck and detached garage and establish three (3) parking spaces on site, per plan (unit lot subdivision to be under separate permit).",SINGLE FAMILY / DUPLEX,326492,2011-04-25 00:00:00,"{'latitude': '47.62034973', 'longitude': '-122.29818125', 'needs_recoding': False}"
6256654,4710 37TH AVE SW,"Construct one 3-unit townhouse with attached garages, per plan; existing single family residence to remain.",MULTIFAMILY,496027,2011-04-25 00:00:00,"{'latitude': '47.56068523', 'longitude': '-122.37824998', 'needs_recoding': False}"
6254361,3001 SW MORGAN ST,Establish use and construct new one single family residence (bldg 1) with detached garage per plans (Review and processing done under AP #6254361).,SINGLE FAMILY / DUPLEX,208471,2011-04-25 00:00:00,"{'latitude': '47.5442415', 'longitude': '-122.3701422', 'needs_recoding': False}"
6254385,3019 SW MORGAN ST,Establish and construct new one single family residence (bldg 6) with detached garage per plan (Review and processing done under AP #6254361).,SINGLE FAMILY / DUPLEX,179409,2011-04-25 00:00:00,"{'latitude': '47.54417772', 'longitude': '-122.37078676', 'needs_recoding': False}"
6254384,3015 SW MORGAN ST,Establish use and construct one new single family residence (bldg 5) with detached garage per plan (Review and processing done under AP #6254361).,SINGLE FAMILY / DUPLEX,208471,2011-04-25 00:00:00,"{'latitude': '47.5441711', 'longitude': '-122.37063147', 'needs_recoding': False}"
6254368,3011 SW MORGAN ST,Establish and construct one single family residence (bldg 4) with detached garages per plan (Review and processing done under AP #6254361).,SINGLE FAMILY / DUPLEX,207384,2011-04-25 00:00:00,"{'latitude': '47.54419013', 'longitude': '-122.37051712', 'needs_recoding': False}"
6254367,3009 SW MORGAN ST,Establish and construct new one single family residence (bldg 3) with detached garage per plan (Review and processing done under AP #6254361).,SINGLE FAMILY / DUPLEX,178418,2011-04-25 00:00:00,"{'latitude': '47.54420585', 'longitude': '-122.37039148', 'needs_recoding': False}"
6254363,3005 SW MORGAN ST,Establish use and construct one new single family residence (bldg 2) with detached garage per plan (Review and processing done under AP #6254361).,SINGLE FAMILY / DUPLEX,208471,2011-04-25 00:00:00,"{'latitude': '47.5442203', 'longitude': '-122.37026517', 'needs_recoding': False}"
6129834,610 MELROSE AVE E,"Construct a triplex townhouse (east bldg) and a single-family dwelling (west bldg) over a basement garage, all per plans. (Establish use as 3-unit townhouse and single-family dwelling structures. Review and processing under A/P 6129834).",MULTIFAMILY,336580,2011-04-25 00:00:00,"{'latitude': '47.62462199', 'longitude': '-122.32756177', 'needs_recoding': False}"
6150820,608 MELROSE AVE E,"Construct a single-family residence (west bldg) over a basement garage, all per plans.  (Establish use as a single-family dwelling and a 3-unit townhouse per plan. Review and processing under A/P 6129834).",MULTIFAMILY,349519,2011-04-25 00:00:00,"{'latitude': '47.62461876', 'longitude': '-122.32770081', 'needs_recoding': False}"
6270805,914 NW 52ND ST,"Establish use as and construct one single family residence and construct one duplex, (Review and processing for 2 A/P's under 6266080), per plans. Construct one single family dwelling this permit, per plans.",SINGLE FAMILY / DUPLEX,198550,2011-04-26 00:00:00,"{'latitude': '47.66673465', 'longitude': '-122.36933125', 'needs_recoding': False}"
6266080,912 NW 52ND ST,"Establish use as and construct one single family residence and construct one duplex, (Review and processing for 2 A/P's under 6266080), per plans. Construct new duplex at south end of site this permit,per plans.",SINGLE FAMILY / DUPLEX,382579,2011-04-26 00:00:00,"{'latitude': '47.66658959', 'longitude': '-122.36927901', 'needs_recoding': False}"
